datadatetime,id,name,current_popularity,dayofweek,hourofday,exppopularity
2020-03-25T16:30:57Z,ChIJOU4Og1t-hYARhMYvt8DAp2g,Public Market Emeryville,19,Wed,9,20
2020-03-25T17:31:11Z,ChIJOU4Og1t-hYARhMYvt8DAp2g,Public Market Emeryville,24,Wed,10,34
2020-03-25T18:31:40Z,ChIJOU4Og1t-hYARhMYvt8DAp2g,Public Market Emeryville,22,Wed,11,50
2020-03-22T06:30:47Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,0,Sat,23,0
2020-03-22T07:30:47Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,0,Sun,0,0
2020-03-22T08:30:59Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,0,Sun,1,0
2020-03-22T09:30:50Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,0,Sun,2,0
2020-03-22T10:30:52Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,0,Sun,3,0
2020-03-22T11:30:48Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,0,Sun,4,0
2020-03-22T12:30:50Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,0,Sun,5,0
2020-03-22T13:30:52Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,1,Sun,6,1
2020-03-22T14:30:50Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,1,Sun,7,0
2020-03-22T15:30:58Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,3,Sun,8,2
2020-03-22T16:31:17Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,7,Sun,9,7
2020-03-22T17:31:14Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,10,Sun,10,16
2020-03-22T18:31:06Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,14,Sun,11,26
2020-03-22T19:31:09Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,17,Sun,12,38
2020-03-22T20:31:22Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,23,Sun,13,52
2020-03-22T21:32:10Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,31,Sun,14,68
2020-03-22T22:31:08Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,33,Sun,15,76
2020-03-22T23:31:29Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,22,Sun,16,66
2020-03-23T00:30:59Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,12,Sun,17,42
2020-03-23T01:30:56Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,9,Sun,18,20
2020-03-23T02:30:58Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,11,Sun,19,8
2020-03-23T03:30:59Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,9,Sun,20,3
2020-03-23T04:30:52Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,5,Sun,21,2
2020-03-23T05:30:41Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,0,Sun,22,0
2020-03-23T06:30:43Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,0,Sun,23,0
2020-03-23T07:30:49Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,0,Mon,0,0
2020-03-23T08:30:54Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,0,Mon,1,0
2020-03-23T09:30:53Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,0,Mon,2,0
2020-03-23T10:30:50Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,0,Mon,3,0
2020-03-23T11:30:43Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,0,Mon,4,0
2020-03-23T12:31:18Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,0,Mon,5,0
2020-03-23T13:31:12Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,1,Mon,6,0
2020-03-23T14:30:55Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,2,Mon,7,2
2020-03-23T15:30:59Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,4,Mon,8,4
2020-03-23T16:31:32Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,5,Mon,9,6
2020-03-23T17:31:17Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,7,Mon,10,8
2020-03-23T18:31:23Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,7,Mon,11,11
2020-03-23T19:31:34Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,9,Mon,12,16
2020-03-23T20:31:17Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,11,Mon,13,24
2020-03-23T21:31:04Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,10,Mon,14,32
2020-03-23T22:31:09Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,10,Mon,15,36
2020-03-23T23:31:18Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,6,Mon,16,32
2020-03-24T00:30:59Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,5,Mon,17,24
2020-03-24T01:31:04Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,7,Mon,18,15
2020-03-24T02:30:54Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,9,Mon,19,9
2020-03-24T03:31:18Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,8,Mon,20,6
2020-03-24T04:30:48Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,4,Mon,21,4
2020-03-24T05:31:00Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,0,Mon,22,0
2020-03-24T06:30:51Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,0,Mon,23,0
2020-03-24T07:30:48Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,0,Tue,0,0
2020-03-24T08:30:44Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,0,Tue,1,0
2020-03-24T09:30:45Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,0,Tue,2,0
2020-03-24T10:30:51Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,0,Tue,3,0
2020-03-24T11:30:54Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,0,Tue,4,0
2020-03-24T12:31:17Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,0,Tue,5,0
2020-03-24T13:31:14Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,2,Tue,6,0
2020-03-24T14:31:15Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,3,Tue,7,2
2020-03-24T15:31:25Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,5,Tue,8,4
2020-03-24T16:34:14Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,7,Tue,9,6
2020-03-24T17:31:15Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,5,Tue,10,8
2020-03-24T18:31:28Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,6,Tue,11,9
2020-03-24T19:31:31Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,9,Tue,12,11
2020-03-24T20:31:26Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,8,Tue,13,15
2020-03-24T21:31:39Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,7,Tue,14,18
2020-03-24T22:30:55Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,8,Tue,15,20
2020-03-24T23:31:19Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,6,Tue,16,19
2020-03-25T00:31:32Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,3,Tue,17,15
2020-03-25T01:31:23Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,4,Tue,18,10
2020-03-25T02:31:11Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,3,Tue,19,7
2020-03-25T03:30:47Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,4,Tue,20,4
2020-03-25T04:30:49Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,4,Tue,21,4
2020-03-25T05:30:47Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,0,Tue,22,0
2020-03-25T06:30:45Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,0,Tue,23,0
2020-03-25T07:30:52Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,0,Wed,0,0
2020-03-25T08:30:51Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,0,Wed,1,0
2020-03-25T09:30:53Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,0,Wed,2,0
2020-03-25T10:30:53Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,0,Wed,3,0
2020-03-25T11:30:46Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,0,Wed,4,0
2020-03-25T12:30:54Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,0,Wed,5,0
2020-03-25T13:31:00Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,1,Wed,6,1
2020-03-25T14:31:07Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,1,Wed,7,2
2020-03-25T15:30:49Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,3,Wed,8,3
2020-03-25T16:30:57Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,5,Wed,9,5
2020-03-25T17:31:11Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,7,Wed,10,6
2020-03-25T18:31:40Z,ChIJp3CqeRd-j4ARYI0i8e_kGKY,Mission Dolores Park,8,Wed,11,8
2020-03-22T04:01:34Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Sat,21,0
2020-03-22T05:01:46Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Sat,22,0
2020-03-22T06:01:38Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Sat,23,0
2020-03-22T06:30:47Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Sat,23,0
2020-03-22T07:30:47Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Sun,0,0
2020-03-22T08:30:59Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Sun,1,0
2020-03-22T09:30:50Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Sun,2,0
2020-03-22T10:30:52Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Sun,3,0
2020-03-22T11:30:48Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Sun,4,0
2020-03-22T12:30:50Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Sun,5,0
2020-03-22T13:30:52Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Sun,6,0
2020-03-22T14:30:50Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Sun,7,0
2020-03-22T15:30:58Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Sun,8,0
2020-03-22T16:31:17Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Sun,9,0
2020-03-22T17:31:14Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,14,Sun,10,18
2020-03-22T18:31:06Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,16,Sun,11,33
2020-03-22T19:31:09Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,17,Sun,12,49
2020-03-22T20:31:22Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,16,Sun,13,62
2020-03-22T21:32:10Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,15,Sun,14,71
2020-03-22T22:31:08Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,12,Sun,15,76
2020-03-22T23:31:29Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,8,Sun,16,75
2020-03-23T00:30:59Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,1,Sun,17,66
2020-03-23T01:30:56Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Sun,18,52
2020-03-23T02:30:58Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Sun,19,0
2020-03-23T03:30:59Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Sun,20,0
2020-03-23T04:30:52Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Sun,21,0
2020-03-23T05:30:41Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Sun,22,0
2020-03-23T06:30:43Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Sun,23,0
2020-03-23T07:30:49Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Mon,0,0
2020-03-23T08:30:54Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Mon,1,0
2020-03-23T09:30:53Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Mon,2,0
2020-03-23T10:30:50Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Mon,3,0
2020-03-23T11:30:43Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Mon,4,0
2020-03-23T12:31:18Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Mon,5,0
2020-03-23T13:31:12Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Mon,6,0
2020-03-23T14:30:55Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Mon,7,0
2020-03-23T15:30:59Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Mon,8,0
2020-03-23T16:31:32Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Mon,9,0
2020-03-23T17:31:17Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Mon,10,0
2020-03-23T18:31:23Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,30,Mon,11,32
2020-03-23T19:31:34Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,22,Mon,12,46
2020-03-23T20:31:17Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,23,Mon,13,58
2020-03-23T21:31:04Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,19,Mon,14,61
2020-03-23T22:31:09Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,11,Mon,15,53
2020-03-23T23:31:18Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,4,Mon,16,42
2020-03-24T00:30:59Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Mon,17,0
2020-03-24T01:31:04Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Mon,18,0
2020-03-24T02:30:54Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Mon,19,0
2020-03-24T03:31:18Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Mon,20,0
2020-03-24T04:30:48Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Mon,21,0
2020-03-24T05:31:00Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Mon,22,0
2020-03-24T06:30:51Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Mon,23,0
2020-03-24T07:30:48Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Tue,0,0
2020-03-24T08:30:44Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Tue,1,0
2020-03-24T09:30:45Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Tue,2,0
2020-03-24T10:30:51Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Tue,3,0
2020-03-24T11:30:54Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Tue,4,0
2020-03-24T12:31:17Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Tue,5,0
2020-03-24T13:31:14Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Tue,6,0
2020-03-24T14:31:15Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Tue,7,0
2020-03-24T15:31:25Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Tue,8,0
2020-03-24T16:34:14Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Tue,9,0
2020-03-24T17:31:15Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Tue,10,0
2020-03-24T18:31:28Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,33,Tue,11,31
2020-03-24T19:31:31Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,20,Tue,12,40
2020-03-24T20:31:26Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,20,Tue,13,45
2020-03-24T21:31:39Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,17,Tue,14,46
2020-03-24T22:30:55Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,11,Tue,15,42
2020-03-24T23:31:19Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,6,Tue,16,34
2020-03-25T00:31:32Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Tue,17,0
2020-03-25T01:31:23Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Tue,18,0
2020-03-25T02:31:11Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Tue,19,0
2020-03-25T03:30:47Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Tue,20,0
2020-03-25T04:30:49Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Tue,21,0
2020-03-25T05:30:47Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Tue,22,0
2020-03-25T06:30:45Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Tue,23,0
2020-03-25T07:30:52Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Wed,0,0
2020-03-25T08:30:51Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Wed,1,0
2020-03-25T09:30:53Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Wed,2,0
2020-03-25T10:30:53Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Wed,3,0
2020-03-25T11:30:46Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Wed,4,0
2020-03-25T12:30:54Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Wed,5,0
2020-03-25T13:31:00Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Wed,6,0
2020-03-25T14:31:07Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Wed,7,0
2020-03-25T15:30:49Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Wed,8,0
2020-03-25T16:30:57Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Wed,9,0
2020-03-25T17:31:11Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Wed,10,0
2020-03-25T18:31:40Z,ChIJsXqcyjy5woARNz6sOh0ZmwA,Los Angeles County Museum of Art,0,Wed,11,0
2020-03-22T06:30:47Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,9,Sat,23,29
2020-03-22T07:30:47Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,0,Sun,0,0
2020-03-22T08:30:59Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,0,Sun,1,0
2020-03-22T09:30:50Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,0,Sun,2,0
2020-03-22T10:30:52Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,0,Sun,3,0
2020-03-22T11:30:48Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,0,Sun,4,0
2020-03-22T12:30:50Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,4,Sun,5,0
2020-03-22T13:30:52Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,4,Sun,6,2
2020-03-22T14:30:50Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,9,Sun,7,6
2020-03-22T15:30:58Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,14,Sun,8,13
2020-03-22T16:31:17Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,14,Sun,9,22
2020-03-22T17:31:14Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,16,Sun,10,32
2020-03-22T18:31:06Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,23,Sun,11,42
2020-03-22T19:31:09Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,33,Sun,12,51
2020-03-22T20:31:22Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,46,Sun,13,59
2020-03-22T21:32:10Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,41,Sun,14,68
2020-03-22T22:31:08Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,41,Sun,15,80
2020-03-22T23:31:29Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,33,Sun,16,87
2020-03-23T00:30:59Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,26,Sun,17,81
2020-03-23T01:30:56Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,22,Sun,18,64
2020-03-23T02:30:58Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,29,Sun,19,46
2020-03-23T03:30:59Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,22,Sun,20,34
2020-03-23T04:30:52Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,14,Sun,21,27
2020-03-23T05:30:41Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,11,Sun,22,23
2020-03-23T06:30:43Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,6,Sun,23,18
2020-03-23T07:30:49Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,0,Mon,0,0
2020-03-23T08:30:54Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,0,Mon,1,0
2020-03-23T09:30:53Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,0,Mon,2,0
2020-03-23T10:30:50Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,0,Mon,3,0
2020-03-23T11:30:43Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,0,Mon,4,0
2020-03-23T12:31:18Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,2,Mon,5,1
2020-03-23T13:31:12Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,1,Mon,6,1
2020-03-23T14:30:55Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,6,Mon,7,4
2020-03-23T15:30:59Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,13,Mon,8,9
2020-03-23T16:31:32Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,14,Mon,9,15
2020-03-23T17:31:17Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,11,Mon,10,22
2020-03-23T18:31:23Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,12,Mon,11,27
2020-03-23T19:31:34Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,10,Mon,12,32
2020-03-23T20:31:17Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,13,Mon,13,37
2020-03-23T21:31:04Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,13,Mon,14,42
2020-03-23T22:31:09Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,16,Mon,15,46
2020-03-23T23:31:18Z,ChIJt3HwrOJ9j4ARbW6uAcmhz7I,Twin Peaks,25,Mon,16,48
